@relation amostras_g50_weka

@attribute 1 {0, 1}
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric
@attribute 17 numeric
@attribute 18 numeric
@attribute 19 numeric
@attribute 20 numeric
@attribute 21 numeric
@attribute 22 numeric
@attribute 23 numeric
@attribute 24 numeric
@attribute 25 numeric
@attribute 26 numeric
@attribute 27 numeric
@attribute 28 numeric
@attribute 29 numeric
@attribute 30 numeric
@attribute 31 numeric
@attribute 32 numeric
@attribute 33 numeric
@attribute 34 numeric
@attribute 35 numeric
@attribute 36 numeric
@attribute 37 numeric
@attribute 38 numeric
@attribute 39 numeric
@attribute 40 numeric
@attribute 41 numeric
@attribute 42 numeric
@attribute 43 numeric
@attribute 44 numeric
@attribute 45 numeric
@attribute 46 numeric
@attribute 47 numeric
@attribute 48 numeric
@attribute 49 numeric
@attribute 50 numeric
@attribute 51 numeric
@attribute 52 numeric
@attribute 53 numeric
@attribute 54 numeric
@attribute 55 numeric
@attribute 56 numeric
@attribute 57 numeric
@attribute 58 numeric
@attribute 59 numeric
@attribute 60 numeric
@attribute 61 numeric
@attribute 62 numeric
@attribute 63 numeric
@attribute 64 numeric
@attribute 65 numeric
@attribute 66 numeric
@attribute 67 numeric
@attribute 68 numeric
@attribute 69 numeric
@attribute 70 numeric
@attribute 71 numeric
@attribute 72 numeric
@attribute 73 numeric
@attribute 74 numeric
@attribute 75 numeric
@attribute 76 numeric
@attribute 77 numeric
@attribute 78 numeric
@attribute 79 numeric
@attribute 80 numeric
@attribute 81 numeric
@attribute 82 numeric
@attribute 83 numeric
@attribute 84 numeric
@attribute 85 numeric
@attribute 86 numeric
@attribute 87 numeric
@attribute 88 numeric
@attribute 89 numeric
@attribute 90 numeric
@attribute 91 numeric
@attribute 92 numeric
@attribute 93 numeric
@attribute 94 numeric
@attribute 95 numeric
@attribute 96 numeric
@attribute 97 numeric
@attribute 98 numeric
@attribute 99 numeric
@attribute 100 numeric
@attribute 101 numeric
@attribute 102 numeric
@attribute 103 numeric
@attribute 104 numeric
@attribute 105 numeric
@attribute 106 numeric
@attribute 107 numeric
@attribute 108 numeric
@attribute 109 numeric
@attribute 110 numeric
@attribute 111 numeric
@attribute 112 numeric
@attribute 113 numeric
@attribute 114 numeric
@attribute 115 numeric
@attribute 116 numeric
@attribute 117 numeric
@attribute 118 numeric
@attribute 119 numeric
@attribute 120 numeric
@attribute 121 numeric
@attribute 122 numeric
@attribute 123 numeric
@attribute 124 numeric
@attribute 125 numeric
@attribute 126 numeric
@attribute 127 numeric
@attribute 128 numeric
@attribute 129 numeric
@attribute 130 numeric
@attribute 131 numeric
@attribute 132 numeric
@attribute 133 numeric
@attribute 134 numeric
@attribute 135 numeric
@attribute 136 numeric
@attribute 137 numeric
@attribute 138 numeric
@attribute 139 numeric
@attribute 140 numeric
@attribute 141 numeric
@attribute 142 numeric
@attribute 143 numeric
@attribute 144 numeric
@attribute 145 numeric
@attribute 146 numeric
@attribute 147 numeric
@attribute 148 numeric
@attribute 149 numeric
@attribute 150 numeric
@attribute 151 numeric
@attribute 152 numeric
@attribute 153 numeric
@attribute 154 numeric
@attribute 155 numeric
@attribute 156 numeric
@attribute 157 numeric
@attribute 158 numeric
@attribute 159 numeric
@attribute 160 numeric
@attribute 161 numeric
@attribute 162 numeric
@attribute 163 numeric
@attribute 164 numeric
@attribute 165 numeric
@attribute 166 numeric
@attribute 167 numeric
@attribute 168 numeric
@attribute 169 numeric
@attribute 170 numeric
@attribute 171 numeric
@attribute 172 numeric
@attribute 173 numeric
@attribute 174 numeric
@attribute 175 numeric
@attribute 176 numeric
@attribute 177 numeric
@attribute 178 numeric
@attribute 179 numeric
@attribute 180 numeric
@attribute 181 numeric
@attribute 182 numeric
@attribute 183 numeric
@attribute 184 numeric
@attribute 185 numeric
@attribute 186 numeric
@attribute 187 numeric
@attribute 188 numeric
@attribute 189 numeric
@attribute 190 numeric
@attribute 191 numeric
@attribute 192 numeric
@attribute 193 numeric
@attribute 194 numeric
@attribute 195 numeric
@attribute 196 numeric
@attribute 197 numeric
@attribute 198 numeric
@attribute 199 numeric
@attribute 200 numeric
@attribute 201 numeric
@attribute 202 numeric
@attribute 203 numeric
@attribute 204 numeric
@attribute 205 numeric
@attribute 206 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 209 numeric
@attribute 210 numeric

@data
1,-0.837295,2.546508,-0.098724,-2.185483,-1.300403,3.453788,-0.234746,-2.626289,-0.148643,0.078966,-0.379937,1.112381,0.842766,-0.127535,-0.056406,0.598566,0.199193,0.520692,0.230596,0.411856,0.982214,-0.240794,0.145152,-0.096825,-0.295045,0.271663,0.312365,0.859084,0.917814,-0.119365,0.06532,0.020904,-0.205379,-1.438949,-0.338453,-1.116727,-0.364493,0.986521,0.055245,-0.71191,0.821062,-0.263198,-0.189222,-0.372069,-0.698511,-0.553854,0.693368,-0.384225,0.220247,0.217743,-0.215774,0.569325,-0.299656,0.126846,-0.212908,0.344798,-0.42809,-0.347034,-0.612469,0.124081,-0.895275,-0.306742,0.106485,0.291986,-0.441949,0.581126,-0.257717,0.889224,-0.407016,0.607446,0.755458,-0.176032,-0.329172,-0.027451,-0.224973,0.02811,0.366071,0.849919,1.320899,-0.265839,0.811677,-0.509302,-0.158759,-1.325994,-0.449747,-0.678857,0.051355,1.092462,0.531774,-0.704012,0.405317,-0.118539,-0.213475,-0.552394,-0.307437,-1.277572,0.817913,-0.256856,-0.013608,0.500094,-0.427137,0.5374,-0.022119,-0.171342,-0.095239,0.733547,-0.553185,-0.208332,-0.600847,0.388424,-1.720813,-0.657073,0.257422,-0.076049,-0.337059,0.643646,-0.151081,1.172862,0.42584,0.368938,0.721968,-0.437759,-0.461462,1.372995,0.696361,-0.209971,0.331118,0.835587,0.201097,-0.037835,0.353117,0.026966,0.30442,-0.580662,0.302811,-0.200562,0.290167,0.113425,0.987783,-0.640398,-0.207732,0.283772,0.445679,-0.515948,-0.404405,-0.720318,0.006501,-0.30376,-0.104177,0.429809,-0.284533,0.909289,0.012433,-0.628293,-0.169739,-0.225566,0.090947,-0.253419,0.134689,-0.225734,-0.884582,-2.832111,0.487539,-1.016124,0.042612,-0.321233,-0.849159,0.811238,0.428731,-0.959395,-0.585312,-0.152547,0.315392,-0.126679,0.918319,0.269851,-0.085812,0.56791,0.98557,0.249754,0.44843,-0.187408,-0.014572,-0.178706,0.092221,-1.112554,1.123933,0.313592,0.700438,-0.510159,-0.488625,1.064969,0.171554,0.214742,-0.934302,-1.587369,-0.291076,-0.95668,0.098914,0.328744,-0.349798,0.449671,0.504883,-0.689754,0.759969,0.899481,-1.162651,-0.980518,14.650742
1,-1.651354,0.380471,-0.876054,0.137904,-2.631947,1.033691,-1.843043,0.24539,-0.498872,0.096016,-0.218559,0.10151,1.067445,0.576185,-0.038489,1.113527,0.095128,-0.138769,0.040086,0.007994,-0.246325,-0.882205,-0.349509,-0.325899,-0.601328,-0.181251,-0.365811,0.151915,0.056493,-0.052396,-0.255738,0.439218,-0.503017,0.226997,-0.361737,-0.906528,-0.717352,0.74478,-0.319093,0.369862,0.163448,-0.09424,0.221108,-0.485031,0.350225,0.079471,0.180845,0.451909,0.534672,-0.455246,0.156014,-0.499252,-0.335489,-0.638581,0.112583,0.157493,-0.235687,0.065355,-0.483062,-0.259882,-0.106219,-0.073716,0.241386,0.242019,0.489584,1.105064,-0.730207,0.17278,-0.345291,0.095392,-0.134787,-0.045558,-0.683171,0.081033,-1.183249,-0.141996,0.178674,-0.024181,0.197393,0.333114,-0.044839,0.34139,-0.25969,0.169278,0.107147,-1.247852,-0.801692,0.848556,-0.353332,0.694619,0.115616,0.404151,0.652815,-0.562666,0.36487,0.064887,0.394901,0.86593,0.183552,0.033316,0.170239,-0.492256,-0.253131,-0.984173,0.481602,0.055688,-0.441976,0.153029,-0.516702,-0.097695,-1.25689,-0.690431,1.166825,-0.064663,-0.098638,0.898469,-0.106761,0.332809,-0.095776,-0.225312,0.067064,-0.709716,0.692961,-0.182944,-0.099741,-1.322518,-0.232018,0.59376,0.523895,-0.211053,0.113363,0.004056,-0.176761,-0.420268,-0.512633,-0.536636,-0.805974,1.451382,-0.595859,0.643992,-0.12361,0.388511,-0.067519,-1.018852,0.802186,0.229943,-0.424255,0.105197,0.072109,0.117776,0.298944,0.705507,-1.027535,-0.53204,-0.046538,0.092994,-0.472809,-0.646503,-1.047026,-0.298777,-0.217014,-0.455321,0.696055,-0.708361,0.028964,0.723565,-0.136938,0.242937,-0.228907,-0.011305,0.176914,-0.419392,0.064288,-0.150356,-0.735343,-0.249674,-0.341882,0.465895,0.403906,0.384458,0.473048,1.038666,0.129138,0.349267,0.081146,-1.223044,-1.047206,0.05381,-0.953155,0.215481,0.077239,0.074519,-0.65698,0.090093,0.490414,-0.273828,-0.030569,0.588826,0.186666,0.346162,-0.192642,-0.603137,-0.615339,-1.325356,-0.015011,-0.322161,-0.278102,-0.300581,13.256244
0,-1.651354,0.380471,-0.876054,0.137904,-2.161116,1.413722,-1.410115,-0.480943,-0.498872,0.096016,-0.218559,0.10151,1.067445,0.576185,-0.038489,1.113527,0.095128,-0.138769,0.040086,0.007994,-0.246325,-0.882205,-0.349509,-0.325899,-0.601328,-0.181251,-0.365811,0.151915,0.056493,-0.052396,-0.255738,0.439218,-0.503017,0.226997,-0.361737,-0.906528,-0.717352,0.74478,-0.319093,0.369862,0.163448,-0.09424,0.221108,-0.485031,0.350225,0.079471,0.180845,0.451909,0.534672,-0.455246,0.156014,-0.499252,-0.335489,-0.638581,0.112583,0.157493,-0.235687,0.065355,-0.146281,-0.965647,0.064058,-0.219617,0.698828,0.387591,0.097953,0.241887,-0.310014,-0.027117,0.126938,0.041962,-0.365753,-1.092411,-0.255942,-0.383485,-0.475433,-0.392085,-0.842215,0.243543,0.30764,-0.027355,0.224954,0.351046,-0.693523,-0.105452,-0.371039,-0.900985,-1.003732,0.417919,-0.71768,0.976046,-0.225814,0.337034,0.287031,-1.059093,0.399049,0.069599,0.527975,0.439666,0.374402,0.21439,0.174485,-0.233643,-0.744903,-0.548708,0.298568,-0.508269,-0.64684,-0.090624,-0.516702,-0.097695,-1.25689,-0.690431,1.166825,-0.064663,-0.098638,0.898469,-0.106761,0.332809,-0.095776,-0.225312,0.067064,-0.709716,0.692961,-0.182944,-0.099741,-1.322518,-0.232018,0.59376,0.523895,-0.211053,0.113363,0.004056,-0.176761,-0.420268,-0.512633,-0.536636,-0.805974,1.451382,-0.595859,0.643992,-0.12361,0.388511,-0.067519,-1.018852,0.802186,0.229943,-0.424255,0.105197,0.072109,0.117776,0.298944,0.705507,-1.027535,-0.53204,-0.046538,0.092994,-0.472809,-0.646503,-1.047026,-0.298777,-0.217014,-0.455321,0.696055,-0.708361,0.028964,0.723565,-0.136938,0.242937,-0.228907,-0.011305,0.176914,-0.419392,0.064288,-0.150356,-0.735343,-0.249674,-0.341882,0.465895,0.403906,0.384458,0.473048,1.038666,0.129138,0.349267,0.081146,-1.223044,-1.047206,0.05381,-0.953155,0.215481,0.077239,0.074519,-0.65698,0.090093,0.490414,-0.273828,-0.030569,0.588826,0.186666,0.346162,-0.192642,-0.603137,-0.615339,-1.325356,-0.015011,-0.322161,-0.278102,-0.300581,13.518059
0,-1.797809,-0.152158,-1.490078,0.757566,-2.149877,0.746283,-1.447088,0.439187,-0.060506,0.410335,-0.605952,0.456567,0.668742,0.555502,-0.064272,0.660399,0.242868,0.633242,-0.024693,0.098659,0.591485,-0.221488,-0.065563,0.285507,0.340176,-0.651506,-0.145871,0.688931,-0.052279,-0.992029,0.252006,0.245251,0.445132,-0.863574,-0.205842,-0.159598,-0.128425,0.524423,0.692351,-0.655497,0.221546,0.29601,0.141726,-0.340635,-0.151784,-0.798649,0.083799,0.115361,0.320798,0.328436,-0.182593,0.725352,0.339223,-0.113873,-0.309685,0.010016,-0.594066,-0.017857,0.310793,-0.254729,-1.126069,0.364701,0.837022,0.639714,-0.178505,0.699803,-0.604098,0.229817,0.005712,-0.837785,0.478873,-0.236906,0.189438,0.196626,0.574252,-0.449343,0.298006,0.482826,0.364141,-1.093303,0.013937,-0.269082,0.372733,-1.034466,-0.565867,0.331986,0.18566,0.216525,0.050268,-0.533994,0.321209,-0.028522,-0.372746,-0.514176,-0.43558,-0.73263,0.375759,-0.115964,0.260541,0.650245,-0.495457,0.950749,0.032877,-0.970243,-0.687782,-0.231541,-0.844052,-0.017703,0.157017,-0.264575,-0.785825,-4.017638,0.403574,0.493779,-1.326152,0.516937,-0.512393,0.946963,0.820678,-0.539344,0.133974,0.009655,-0.886664,0.241161,0.454142,-0.531808,0.442389,0.212303,1.078935,0.538246,-0.086827,-0.615375,-0.306764,-0.141816,0.196913,-1.07546,0.853291,1.004377,0.541804,-0.08424,0.400265,0.263817,-0.433949,-0.438781,0.018745,-1.016483,-2.225024,0.193409,0.336537,0.077561,0.078697,-0.153335,-0.2203,0.022255,0.146948,0.6472,-0.591939,-0.993511,-0.196505,-0.047071,0.273605,-1.982037,0.762902,0.178446,0.132598,-0.43289,0.666184,-0.161615,0.219098,-0.750082,-0.308419,-0.053139,0.904195,-0.419299,0.560446,-0.883971,0.249853,0.153896,0.48517,-0.484895,-1.305851,-0.20281,-0.494743,0.034057,-0.574226,-0.193219,-0.129256,1.454305,-0.131843,0.213706,-0.241056,0.196565,0.15836,-0.081573,-0.398885,-1.040973,-0.926347,-0.761749,0.00527,0.818966,-0.289734,-0.504561,-0.310746,-0.597487,0.296831,0.375918,0.470468,-0.256592,14.518558
1,-1.797809,-0.152158,-1.490078,0.757566,-1.049589,1.320559,-0.092101,-1.024575,-0.060506,0.410335,-0.605952,0.456567,0.668742,0.555502,-0.064272,0.660399,0.242868,0.633242,-0.024693,0.098659,0.591485,-0.221488,-0.065563,0.285507,0.340176,-0.651506,-0.145871,0.688931,-0.052279,-0.992029,0.252006,0.245251,0.445132,-0.863574,-0.205842,-0.159598,-0.128425,0.524423,0.692351,-0.655497,0.221546,0.29601,0.141726,-0.340635,-0.151784,-0.798649,0.083799,0.115361,0.320798,0.328436,-0.182593,0.725352,0.339223,-0.113873,-0.309685,0.010016,-0.594066,-0.017857,-0.173252,0.341085,-0.686042,0.077403,0.611057,0.508307,-0.211092,0.158891,0.079366,0.353802,0.224894,0.450475,0.739509,0.000564,0.111291,-0.382923,0.614023,-0.79849,-0.687357,1.197402,0.162866,-1.501158,0.693171,0.174941,-0.034836,-0.88959,-0.38967,-0.342072,-0.44978,1.402175,0.241324,-1.112977,0.137013,0.521573,0.097077,-0.550968,-0.267966,-0.887087,0.003369,-0.290285,0.190978,0.249419,0.129947,0.442369,0.130948,0.531698,-0.266395,0.429166,-0.277077,-0.191204,0.157017,-0.264575,-0.785825,-4.017638,0.403574,0.493779,-1.326152,0.516937,-0.512393,0.946963,0.820678,-0.539344,0.133974,0.009655,-0.886664,0.241161,0.454142,-0.531808,0.442389,0.212303,1.078935,0.538246,-0.086827,-0.615375,-0.306764,-0.141816,0.196913,-1.07546,0.853291,1.004377,0.541804,-0.08424,0.400265,0.263817,-0.433949,-0.438781,0.018745,-1.016483,-2.225024,0.193409,0.336537,0.077561,0.078697,-0.153335,-0.2203,0.022255,0.146948,0.6472,-0.591939,-0.993511,-0.196505,-0.047071,0.273605,-1.982037,0.762902,0.178446,0.132598,-0.43289,0.666184,-0.161615,0.219098,-0.750082,-0.308419,-0.053139,0.904195,-0.419299,0.560446,-0.883971,0.249853,0.153896,0.48517,-0.484895,-1.305851,-0.20281,-0.494743,0.034057,-0.574226,-0.193219,-0.129256,1.454305,-0.131843,0.213706,-0.241056,0.196565,0.15836,-0.081573,-0.398885,-1.040973,-0.926347,-0.761749,0.00527,0.818966,-0.289734,-0.504561,-0.310746,-0.597487,0.296831,0.375918,0.470468,-0.256592,13.207356
0,-0.657593,0.346212,-0.790353,0.168383,0.598399,0.271426,0.451923,-0.505792,0.388844,0.429385,-0.625151,0.12288,0.194929,1.670116,0.772935,0.043305,-0.324484,1.186122,-0.408431,-0.622779,0.223948,-0.987877,-0.341277,0.768972,0.551371,0.267103,0.463178,-0.114099,-0.425598,-0.135677,-0.921872,-0.768642,-0.373413,0.631465,-0.049119,-0.596227,-0.064579,-0.179499,0.407762,-0.192698,0.725762,0.610202,1.275671,-0.95411,0.548276,-0.01592,-1.021743,0.924014,-0.266733,-0.672965,-0.541058,-0.770685,0.085984,-0.726672,-0.10514,0.818708,-0.045057,-0.278702,0.017301,0.408191,-1.133003,-0.626489,-0.281579,1.546091,0.833696,-0.121609,-0.621184,0.977068,-0.856702,-1.468396,-0.148693,-0.181098,-0.41229,0.656518,0.553419,-0.234414,0.262877,0.883879,-0.41091,-0.919256,0.59411,-0.206845,0.698012,0.067337,-0.29552,-0.438998,-0.095195,0.034822,0.229023,-0.70438,0.532405,0.118476,0.266612,-0.689308,0.773767,-0.664632,-1.668301,1.381659,-0.142096,-0.662558,-0.038236,-0.222438,0.542067,0.005543,-0.693395,0.702222,0.224936,-0.371433,0.486104,-0.232937,-0.116901,0.008967,0.785726,0.468988,0.747608,0.486518,-0.463422,-0.26319,-0.558198,-0.903406,0.165932,-0.841789,-0.669071,-0.378809,-0.113437,0.354748,0.740525,0.147609,0.557832,-0.403137,-0.043936,-0.258316,0.535235,0.106028,0.389163,-0.742232,-0.148645,-0.016913,-0.344678,0.53851,0.620181,0.362761,0.999213,-0.514194,0.029333,0.278814,-0.670941,0.526603,-0.338606,0.034568,0.317712,-0.447085,-0.008184,-0.128298,-0.262244,0.597884,-0.462197,1.209132,0.354859,0.209055,-0.418151,0.615458,-0.005649,0.798594,0.481899,1.252319,0.109872,-0.543845,-0.107328,-0.461801,1.712197,-0.038595,-0.911936,-0.398079,0.306801,-0.194351,0.16905,-0.802652,-0.732128,-1.063532,-0.460851,0.180078,0.347243,0.517806,-0.314644,-0.522306,-0.974842,0.070084,0.592145,-0.541526,1.134088,0.82559,0.859636,-0.106518,-0.011685,0.068587,-1.000056,1.439316,0.009723,-0.485371,0.200327,-0.50958,0.322903,-0.038005,-1.096976,0.283954,-0.075242,0.329589,20.570352
0,-0.774018,0.707267,0.095057,-1.059417,-0.659729,1.154793,0.721515,-2.058941,0.025403,0.491038,1.400407,-0.753207,-0.629922,0.68184,-0.099604,-0.649963,-0.358258,0.739511,0.072303,0.624307,-0.080268,0.248316,0.403864,-0.090435,-0.616035,0.061268,0.56246,0.575364,-0.262755,0.114725,-0.071596,-0.422132,0.443196,-0.375176,-0.226578,-0.629529,-0.869867,0.253802,0.040049,-0.092971,-0.178378,-0.516534,-1.051548,0.626133,1.226607,-0.996195,0.629983,0.712899,0.120124,-0.128925,0.892922,-0.119033,-0.227083,-0.463676,0.313654,0.338912,0.754619,-0.209063,-0.342869,0.005043,0.621198,-1.418177,-0.044492,0.498494,-0.080546,-0.61839,-0.530791,0.828482,0.27571,1.047126,-0.294864,0.697985,0.397719,0.182281,-0.853823,-0.465401,0.368248,0.188193,-0.958757,0.280734,0.66832,-0.337867,0.713072,-0.2685,0.527777,-0.274255,-0.960476,1.38877,-0.219187,-0.180101,-0.20881,-0.865173,-0.520823,0.427302,1.268925,-0.611583,0.255699,1.223821,0.01137,0.045618,0.846907,0.089332,0.513415,-0.974914,0.472529,0.979589,0.712784,0.295718,1.111264,-0.201055,0.484651,-2.410803,-0.381909,-0.22148,0.948758,0.647171,-0.966526,0.053387,-0.123636,0.457923,-0.914589,-0.398766,-0.315139,-0.008951,1.0644,-0.222885,0.497134,0.130678,-0.07732,0.009982,-0.100062,-0.155201,0.641334,0.739887,1.318411,0.064672,0.60875,0.339591,0.174391,-1.173325,-0.449288,0.876164,-0.68075,0.212839,0.207936,-1.058887,0.396751,-0.984022,0.518628,-0.117385,0.510644,-0.187847,-0.004583,-0.148206,0.960699,-0.014262,0.282588,-0.557701,0.030138,0.694491,1.032817,-0.209215,0.905686,-0.08546,1.250654,0.359638,0.622582,0.75276,0.221969,-0.410625,-0.803688,0.442799,0.414364,-0.164605,0.171201,-0.779168,-0.061124,0.555568,0.079619,0.025275,-0.116131,0.61451,1.264262,1.226877,-0.487138,-0.037106,-0.072642,0.052119,-0.471283,-0.978207,-0.500268,-0.342989,-1.24321,0.748416,0.596279,-0.208371,0.246487,-0.899507,0.846486,-0.284797,-0.767434,0.07481,-0.399352,-0.829668,0.122524,0.042574,0.156681,-0.400459,16.595209
1,-0.774018,0.707267,0.095057,-1.059417,-0.480816,1.372284,-0.36396,-0.949709,0.025403,0.491038,1.400407,-0.753207,-0.629922,0.68184,-0.099604,-0.649963,-0.358258,0.739511,0.072303,0.624307,-0.080268,0.248316,0.403864,-0.090435,-0.616035,0.061268,0.56246,0.575364,-0.262755,0.114725,-0.071596,-0.422132,0.443196,-0.375176,-0.226578,-0.629529,-0.869867,0.253802,0.040049,-0.092971,-0.178378,-0.516534,-1.051548,0.626133,1.226607,-0.996195,0.629983,0.712899,0.120124,-0.128925,0.892922,-0.119033,-0.227083,-0.463676,0.313654,0.338912,0.754619,-0.209063,-0.198128,-0.454856,1.229708,-1.202241,-0.315939,-0.310602,0.472575,-0.985154,-0.184539,0.11144,-0.370642,0.884194,-0.532286,0.351829,0.697437,0.231208,-0.271368,0.557315,0.49938,1.146245,-0.226912,0.227999,-0.315078,-0.850542,1.048208,0.393402,-0.567697,-0.424018,-0.294249,1.565764,0.327442,0.117165,0.001559,-0.293018,-0.655691,0.376738,0.780706,-0.767575,-0.010008,0.70354,0.103719,-0.96578,0.410815,0.02344,1.037203,-0.427213,0.842222,0.118966,0.498057,-0.420072,1.111264,-0.201055,0.484651,-2.410803,-0.381909,-0.22148,0.948758,0.647171,-0.966526,0.053387,-0.123636,0.457923,-0.914589,-0.398766,-0.315139,-0.008951,1.0644,-0.222885,0.497134,0.130678,-0.07732,0.009982,-0.100062,-0.155201,0.641334,0.739887,1.318411,0.064672,0.60875,0.339591,0.174391,-1.173325,-0.449288,0.876164,-0.68075,0.212839,0.207936,-1.058887,0.396751,-0.984022,0.518628,-0.117385,0.510644,-0.187847,-0.004583,-0.148206,0.960699,-0.014262,0.282588,-0.557701,0.030138,0.694491,1.032817,-0.209215,0.905686,-0.08546,1.250654,0.359638,0.622582,0.75276,0.221969,-0.410625,-0.803688,0.442799,0.414364,-0.164605,0.171201,-0.779168,-0.061124,0.555568,0.079619,0.025275,-0.116131,0.61451,1.264262,1.226877,-0.487138,-0.037106,-0.072642,0.052119,-0.471283,-0.978207,-0.500268,-0.342989,-1.24321,0.748416,0.596279,-0.208371,0.246487,-0.899507,0.846486,-0.284797,-0.767434,0.07481,-0.399352,-0.829668,0.122524,0.042574,0.156681,-0.400459,19.646585
0,-0.985106,1.454938,-0.183818,-0.978239,-1.141327,3.124326,-0.223336,-2.920394,0.345365,-0.325871,0.304178,-0.453341,-0.177407,0.012506,0.087111,-1.692736,0.118255,0.137459,1.06816,-0.064639,0.002246,0.213427,-0.094246,0.065915,0.980249,-0.542375,0.365149,-0.15263,0.432245,-1.080182,-0.695631,-1.091032,0.842849,-0.396497,-0.509133,-0.61604,-0.730873,-0.154213,0.224955,0.24492,-0.60939,0.552118,-0.1213,-0.567389,-0.389328,-0.531328,-0.166989,0.387703,0.093316,0.709039,0.264776,1.29774,-0.439813,0.449936,1.211389,-0.413096,0.678629,0.231357,0.285361,-0.035463,-0.287903,-1.171245,-0.20475,-0.269296,-0.388525,-1.454698,0.253914,0.792685,0.688283,0.338198,0.179668,1.176756,-0.610813,-0.129508,0.535393,-0.824651,-0.1273,0.288321,0.634697,-0.418591,-0.368494,-0.585272,-0.032517,-0.6215,-0.622574,-0.864985,-0.371252,0.370096,-0.432043,0.277809,-0.19728,0.696989,0.615375,-0.121003,0.183874,-0.968402,0.083896,0.769219,-0.026943,0.215801,-0.003526,0.878261,-0.143537,0.825092,1.15915,-0.368254,0.769948,0.59246,-0.581889,1.290583,1.046019,-1.10713,-0.719156,0.895973,-0.045607,0.23926,-0.640736,0.553373,0.115265,0.717278,0.987963,-0.222358,1.116183,-0.508366,0.812592,-0.611434,0.639578,-0.503188,-0.30927,0.341405,-0.659068,-1.480022,0.013849,0.44707,-0.337591,-0.339604,0.077211,0.690471,0.342496,0.078211,-0.294627,0.175666,-0.482345,-0.002416,0.365365,0.095897,-0.277264,-0.215069,0.342235,0.18682,0.118112,-0.375292,0.429071,-0.904472,0.76902,0.092206,-0.357279,-0.506073,0.21714,0.012405,0.348898,-0.237952,0.346316,0.093833,0.98668,-0.958424,-0.687255,0.735363,1.122057,0.603981,0.836193,0.615556,0.04837,0.78505,0.361024,-0.644565,0.742363,0.086451,-0.127159,-0.269011,0.08601,-0.138929,1.230699,-1.418476,0.017442,0.02447,0.194712,0.040916,0.812544,-0.293768,0.809721,0.431283,-0.705978,0.071908,-0.301646,-0.410164,0.309787,0.355888,0.123556,0.136537,-0.028134,1.141795,0.253921,0.002449,0.019417,0.652921,-0.326282,0.091239,18.408532
1,-1.361112,0.265801,-1.258264,0.652935,-0.757115,1.208717,-0.378658,-0.801157,-0.319542,-0.033544,0.403776,-0.350814,0.152443,-0.46282,-0.790723,0.485047,0.162544,0.665846,0.063098,0.523631,0.074375,0.17425,-0.054037,-0.122646,-0.513233,-0.257746,-0.511467,0.148419,-0.693575,0.424348,-0.140523,0.368179,-0.104656,0.160403,0.313739,-1.019083,0.017852,-0.471799,-0.413576,-0.653996,-0.264232,0.309428,0.42037,0.468844,0.827326,-0.428795,-0.297147,-0.053316,0.254968,0.283815,-0.513837,0.013854,1.14743,-0.589463,1.148238,0.372802,0.016897,0.343119,-0.199721,0.285154,0.650678,-0.050771,0.575258,-0.338075,-0.655168,0.126348,0.570034,0.681922,0.016195,0.460975,0.147242,0.204575,0.585304,-0.195869,-0.533661,0.634848,-0.590318,0.751574,-0.250121,0.410717,0.021842,-0.101729,-0.348894,-0.223284,0.663758,-1.26266,-0.449427,-0.086875,-0.259304,-0.734925,-0.11823,0.380327,0.502348,0.202547,0.708803,-0.401884,-0.841292,-0.219429,0.718332,-0.110144,-0.652155,-0.059604,1.020428,-0.181298,1.591467,-0.172893,-0.332495,-0.065518,0.793084,0.699938,-0.510766,0.245362,-0.881255,-0.112934,-0.560775,0.550182,-0.650082,0.474161,-0.163138,-1.177532,0.1333,-0.078976,0.275692,0.379906,0.034128,-0.288142,0.822327,0.513571,-0.331658,-0.564624,-1.345234,0.225859,-0.780774,-0.389603,-0.115951,0.070084,0.334472,0.110862,0.983913,-0.069888,-0.171403,0.073508,-0.734503,-0.195365,-0.018767,0.025979,-0.239531,1.020271,0.039147,-0.919066,0.34471,0.455724,-0.197103,-0.210914,0.550349,-0.80122,-0.119491,-1.388607,-0.303368,0.460299,-0.1092,-3.469101,0.007052,-0.804271,-0.256703,0.075024,-0.093945,0.664148,0.091208,1.458932,-0.63461,0.486345,-0.237842,-0.146537,-0.409013,-0.539665,-0.525833,1.675437,0.979533,0.702899,0.174717,0.141053,0.30987,0.463504,0.338032,-0.96867,0.997979,0.581382,-0.318817,-0.2438,0.100422,0.349662,0.410225,-0.080438,0.321843,-0.898697,-1.0753,-0.277953,-0.201007,-0.45654,0.06472,-0.636502,0.434366,-0.909542,1.274962,0.568693,-0.333847,-0.040525,13.141557
